attrInteger,attrInteger,attrInteger,attrInteger
1762716,164,176271600,1762717
1156273,77,115627300,1156274
756442,109,75644200,756443
815403,637,81540300,815404
19119,781,1911900,19120
1474322,948,147432200,1474323
126734,424,12673400,126735
606281,391,60628100,606282
845133,0,84513300,845134
1450913,387,145091300,1450914
1992729,789,199272900,1992730
1288333,684,128833300,1288334
564337,130,56433700,564338
323824,672,32382400,323825
1898685,291,189868500,1898686
240362,354,24036200,240363
1783123,224,178312300,1783124
1401408,73,140140800,1401409
567493,662,56749300,567494
1332036,1,133203600,1332037
120283,684,12028300,120284
1265696,289,126569600,1265697
1819953,160,181995300,1819954
1562359,211,156235900,1562360
1203715,193,120371500,1203716
1517525,334,151752500,1517526
890116,237,89011600,890117
1526078,636,152607800,1526079
1109139,50,110913900,1109140
135591,813,13559100,135592
1297518,223,129751800,1297519
249795,709,24979500,249796
180429,954,18042900,180430
759170,799,75917000,759171
1237802,681,123780200,1237803
135082,953,13508200,135083
1585271,926,158527100,1585272
772993,6,77299300,772994
1895529,415,189552900,1895530
886669,699,88666900,886670
1154128,697,115412800,1154129
1108807,898,110880700,1108808
545850,338,54585000,545851
656740,992,65674000,656741
236332,973,23633200,236333
1467511,926,146751100,1467512
1165630,623,116563000,1165631
148838,356,14883800,148839
1726810,377,172681000,1726811
1151729,891,115172900,1151719
1774601,745,177460100,1774602
743887,629,74388700,743888
429760,727,42976000,429761
507723,366,50772300,507724
1721777,914,172177700,1721778
1335617,662,133561700,1335618
1792292,702,179229200,1792293
425605,180,42560500,425606
1061,3,106100,1062
994081,242,99408100,994082
75036,719,7503600,75037
1292527,729,129252700,1292528
1582653,815,158265300,1582654
562006,196,56200600,562007
1616071,846,161607100,1616072
1666676,600,166667600,1666677
1120254,385,112025400,1120244
651676,110,65167600,651677
1474131,219,147413100,1474132
1471507,980,147150700,1471508
182586,479,18258600,182587
71106,352,7110600,71107
1037298,956,103729800,1037299
1348393,599,134839300,1348394
356984,266,35698400,356985
1656239,648,165623900,1656240
838854,140,83885400,838855
1359048,828,135904800,1359049
849562,187,84956200,849563
1391355,205,139135500,1391356
356892,373,35689200,356893
750512,724,75051200,750513
1229368,994,122936800,1229369
1598384,89,159838400,1598385
1581075,194,158107500,1581065
611839,511,61183900,611840
887400,1,88740000,887401
882449,925,88244900,882450
176635,146,17663500,176636
1290553,461,129055300,1290554
1110020,433,111002000,1110021
1299361,398,129936100,1299362
307491,67,30749100,307492
1636577,161,163657700,1636578
127098,264,12709800,127099
1325091,668,132509100,1325092
967708,514,96770800,967709
594271,382,59427100,594272
1686244,318,168624400,1686245
680824,779,68082400,680825
138772,544,13877200,138773
1649151,25,164915100,1649152
1683851,107,168385100,1683852
1150744,939,115074400,1150745
950891,491,95089100,950892
1727991,475,172799100,1727992
1346565,681,134656500,1346566
193588,50,19358800,193589
1053611,602,105361100,1053612
1109896,891,110989600,1109897
887641,43,88764100,887642
901258,225,90125800,901259
439079,615,43907900,439080
359812,983,35981200,359813
209319,911,20931900,209320
867283,398,86728300,867284
1409575,333,140957500,1409576
1397848,821,139784800,1397849
1048021,970,104802100,1048022
1141430,422,114143000,1141431
1110832,991,111083200,1110833
738399,783,73839900,738400
519905,727,51990500,519906
944081,263,94408100,944082
378280,265,37828000,378281
1084558,8,108455800,1084559
1898997,634,189899700,1898998
136702,16,13670200,136703
1090412,173,109041200,1090413
1614772,728,161477200,1614773
537378,48,53737800,537379
514038,150,51403800,514039
515119,734,51511900,515120
444148,517,44414800,444149
157677,196,15767700,157678
977807,748,97780700,977808
515933,959,51593300,515934
1139760,306,113976000,1139761
431079,245,43107900,431080
299093,227,29909300,299094
1118845,943,111884500,1118846
89926,16,8992600,89927
368270,284,36827000,368271
1303626,915,130362600,1303627
500116,204,50011600,500117
811094,652,81109400,811084
912193,844,91219300,912194
495911,321,49591100,495912
1592501,522,159250100,1592502
901326,154,90132600,901327
292352,655,29235200,292353
1739103,163,173910300,1739104
513581,866,51358100,513582
545428,44,54542800,545429
863150,893,86315000,863151
1531714,102,153171400,1531715
887234,297,88723400,887235
1942662,460,194266200,1942652
980093,99,98009300,980094
1263865,893,126386500,1263855
1800350,580,180035000,1800351
204765,10,20476500,204766
611047,518,61104700,611048
337957,69,33795700,337958
497459,255,49745900,497460
378977,41,37897700,378978
808990,846,80899000,808991
1080948,205,108094800,1080949
885684,519,88568400,885674
994932,165,99493200,994933
775831,617,77583100,775832
1564792,648,156479200,1564793
1423997,542,142399700,1423998
1476019,400,147601900,1476020
1039193,687,103919300,1039194
417615,116,41761500,417616
1122750,628,112275000,1122751
745053,843,74505300,745054
1477611,608,147761100,1477612
1068421,236,106842100,1068422
1726983,642,172698300,1726984
1723042,599,172304200,1723043
836097,903,83609700,836098
1702789,680,170278900,1702790
373333,987,37333300,373334
844204,988,84420400,844205
1428902,702,142890200,1428903
251601,770,25160100,251602
1120755,425,112075500,1120756
1640661,675,164066100,1640662
1695475,719,169547500,1695476
1991271,771,199127100,1991272
628939,513,62893900,628940
50358,980,5035800,50359
699145,25,69914500,699146
1835776,290,183577600,1835777
140039,55,14003900,140040
237125,277,23712500,237126
1656383,371,165638300,1656384
89797,746,8979700,89798
1671102,862,167110200,1671103
1052259,622,105225900,1052260
44693,156,4469300,44694
1951070,432,195107000,1951071
319952,191,31995200,319953
959806,423,95980600,959807
208400,90,20840000,208401
219521,653,21952100,219522
1677254,963,167725400,1677255
834959,248,83495900,834949
1444692,174,144469200,1444693
1838483,684,183848300,1838484
41154,450,4115400,41155
1380836,162,138083600,1380837
85276,126,8527600,85277
1591076,128,159107600,1591077
433379,46,43337900,433380
981979,848,98197900,981980
594273,845,59427300,594274
1482919,230,148291900,1482920
515388,445,51538800,515389
547279,206,54727900,547280
1778136,48,177813600,1778137
869016,789,86901600,869017
284438,737,28443800,284439
1748448,994,174844800,1748449
831071,421,83107100,831072
81704,245,8170400,81705
1353589,923,135358900,1353590
145869,344,14586900,145870
569881,216,56988100,569882
342674,177,34267400,342675
824736,29,82473600,824737
1115390,833,111539000,1115391
1384359,733,138435900,1384360
185111,390,18511100,185112
1547598,517,154759800,1547599
845004,289,84500400,845005
613028,10,61302800,613029
1837939,861,183793900,1837929
497249,509,49724900,497250
554701,165,55470100,554702
1737219,382,173721900,1737220
928881,542,92888100,928882
1743467,266,174346700,1743468
1423578,373,142357800,1423579
1318351,688,131835100,1318352
1535195,167,153519500,1535196
1073788,602,107378800,1073789
198459,265,19845900,198460
184936,683,18493600,184937
81768,927,8176800,81769
1223919,657,122391900,1223920
1277847,92,127784700,1277848
892631,110,89263100,892632
273764,901,27376400,273765
1740452,183,174045200,1740453
39987,504,3998700,39988
179811,927,17981100,179812
1007489,592,100748900,1007490
735183,883,73518300,735184
356000,15,35600000,356001
1347858,605,134785800,1347859
100095,400,10009500,100096
1156919,717,115691900,1156920
914132,27,91413200,914133
1109075,355,110907500,1109076
1636557,140,163655700,1636558
1663771,639,166377100,1663772
1389345,532,138934500,1389346
700703,864,70070300,700704
1633730,720,163373000,1633731
532810,650,53281000,532800
1155044,212,115504400,1155045
1296088,973,129608800,1296089
1659058,542,165905800,1659059
478430,578,47843000,478431
586140,334,58614000,586141
727796,307,72779600,727797
551112,415,55111200,551113
355524,302,35552400,355525
1480379,987,148037900,1480380
1428565,156,142856500,1428566
13576,793,1357600,13577
1251653,256,125165300,1251643
794531,342,79453100,794532
1090858,128,109085800,1090859
1129289,928,112928900,1129290
1635810,161,163581000,1635811
354140,631,35414000,354141
829091,863,82909100,829092
1670508,279,167050800,1670509
996872,749,99687200,996873
220823,953,22082300,220824
1970968,938,197096800,1970969
1418537,238,141853700,1418538
286678,76,28667800,286679
232289,410,23228900,232290
534688,580,53468800,534689
196547,843,19654700,196548
1864666,710,186466600,1864667
1054966,575,105496600,1054967
874554,588,87455400,874555
83458,701,8345800,83459
1144890,704,114489000,1144891
1631928,71,163192800,1631929
203303,669,20330300,203304
1659396,135,165939600,1659397
1280333,54,128033300,1280334
1226524,436,122652400,1226525
1603015,469,160301500,1603016
1411096,325,141109600,1411097
1098964,561,109896400,1098965
1565991,670,156599100,1565992
546013,37,54601300,546014
304792,268,30479200,304793
789176,859,78917600,789177
1802045,789,180204500,1802046
252794,181,25279400,252795
1346861,356,134686100,1346862
915454,240,91545400,915455
29196,590,2919600,29197
1987339,355,198733900,1987340
847508,460,84750800,847498
526909,552,52690900,526910
1684848,741,168484800,1684849
1875660,289,187566000,1875661
1188249,460,118824900,1188250
1028235,601,102823500,1028225
783259,20,78325900,783260
1301253,385,130125300,1301254
885730,151,88573000,885731
60406,305,6040600,60407
1590921,821,159092100,1590922
1678515,55,167851500,1678516
408695,521,40869500,408696
1326264,689,132626400,1326265
562520,25,56252000,562521
1006795,897,100679500,1006796
907106,640,90710600,907107
665211,825,66521100,665212
295474,527,29547400,295475
713184,877,71318400,713185
154325,165,15432500,154326
568827,970,56882700,568828
1036539,997,103653900,1036540
1230852,338,123085200,1230853
778993,766,77899300,778994
440139,922,44013900,440140
903968,255,90396800,903958
949002,672,94900200,949003
1412396,892,141239600,1412397
1876244,808,187624400,1876245
1253282,523,125328200,1253283
1083422,745,108342200,1083423
467242,850,46724200,467243
1618323,766,161832300,1618324
1420411,6,142041100,1420412
235006,246,23500600,235007
1576677,174,157667700,1576678
270172,384,27017200,270173
1937258,661,193725800,1937259
1845976,292,184597600,1845977
653227,123,65322700,653217
1739593,160,173959300,1739594
1119668,867,111966800,1119669
1587707,425,158770700,1587708
1058086,877,105808600,1058087
1580218,874,158021800,1580219
1063515,177,106351500,1063516
512163,504,51216300,512164
308175,571,30817500,308165
525214,911,52521400,525215
1806642,537,180664200,1806643
840487,101,84048700,840488
900972,918,90097200,900973
1372052,798,137205200,1372053
52894,943,5289400,52895
991213,872,99121300,991214
1964078,150,196407800,1964079
129295,505,12929500,129296
987934,331,98793400,987935
255709,824,25570900,255710
653257,578,65325700,653258
1799024,399,179902400,1799025
1130234,824,113023400,1130235
1479003,32,147900300,1479004
766017,401,76601700,766018
7997,735,799700,7998
1440186,966,144018600,1440187
495939,18,49593900,495940
576046,976,57604600,576047
947764,446,94776400,947765
935489,634,93548900,935490
1759624,426,175962400,1759625
1185377,961,118537700,1185378
1060133,447,106013300,1060134
1892303,841,189230300,1892304
1785259,750,178525900,1785260
584366,392,58436600,584367
1484124,754,148412400,1484125
515015,598,51501500,515016
878401,755,87840100,878402
509960,887,50996000,509961
1637478,504,163747800,1637479
101656,853,10165600,101657
1573200,496,157320000,1573201
727268,816,72726800,727269
616706,134,61670600,616707
1910800,818,191080000,1910801
1043245,607,104324500,1043246
276091,350,27609100,276092
707839,283,70783900,707840
1415777,684,141577700,1415778
134103,720,13410300,134104
188914,794,18891400,188915
825514,653,82551400,825515
538290,79,53829000,538291
300832,441,30083200,300833
1799963,864,179996300,1799964
848693,329,84869300,848694
881256,913,88125600,881257
547486,52,54748600,547487
1596577,802,159657700,1596578
1670629,716,167062900,1670630
610988,487,61098800,610989
1515809,482,151580900,1515810
16074,904,1607400,16075
148081,449,14808100,148082
883114,548,88311400,883104
820301,415,82030100,820302
649316,649,64931600,649317
389309,36,38930900,389310
855072,362,85507200,855073
1891406,771,189140600,1891407
1812648,893,181264800,1812649
312181,381,31218100,312182
914828,459,91482800,914829
1213649,565,121364900,1213650
677345,695,67734500,677346
1415201,116,141520100,1415202
317797,923,31779700,317798
196952,806,19695200,196953
8149,732,814900,8150
1176795,155,117679500,1176796
746102,577,74610200,746103
454829,711,45482900,454830
1266597,609,126659700,1266598
444100,982,44410000,444101
970597,349,97059700,970598
452175,938,45217500,452176
1363306,723,136330600,1363307
795102,218,79510200,795103
1712340,652,171234000,1712341
694603,851,69460300,694593
1515392,43,151539200,1515393
585063,975,58506300,585064
1942000,904,194200000,1942001
1503951,857,150395100,1503952
701793,568,70179300,701794
1401106,904,140110600,1401107
144766,834,14476600,144767
802932,589,80293200,802933
652172,730,65217200,652173
439421,824,43942100,439422
410016,163,41001600,410017
1741987,669,174198700,1741988
66163,453,6616300,66164
804226,524,80422600,804227
1982449,791,198244900,1982450
1547157,261,154715700,1547147
1265758,932,126575800,1265759
637132,787,63713200,637133
286669,756,28666900,286670
20006,485,2000600,20007
120657,951,12065700,120658
86072,361,8607200,86073
1059224,893,105922400,1059225
401600,492,40160000,401601
304314,77,30431400,304315
1913141,179,191314100,1913142
1274383,489,127438300,1274384
1342537,709,134253700,1342538
209465,808,20946500,209466
1241634,757,124163400,1241635
956577,158,95657700,956578
1493270,253,149327000,1493271
504039,311,50403900,504040
239480,584,23948000,239481
1736860,413,173686000,1736861
1070844,965,107084400,1070845
138328,919,13832800,138329
1057952,444,105795200,1057953
695800,133,69580000,695801
1565326,844,156532600,1565327
623857,368,62385700,623858
1676431,298,167643100,1676432
1468278,197,146827800,1468279
1442255,562,144225500,1442256
306751,8,30675100,306752
458567,698,45856700,458568
1956963,752,195696300,1956964
285472,870,28547200,285473
1010459,327,101045900,1010460
1362314,145,136231400,1362315
133655,661,13365500,133656
1394388,645,139438800,1394389
1267567,995,126756700,1267568
776295,467,77629500,776296
1670562,117,167056200,1670563
1317320,491,131732000,1317321
311264,817,31126400,311265
680023,960,68002300,680024
781549,980,78154900,781550
120751,768,12075100,120752
1852068,920,185206800,1852069
931876,17,93187600,931877
1148748,915,114874800,1148738
680589,330,68058900,680590
142698,960,14269800,142699
666923,170,66692300,666924
1302501,986,130250100,1302502
1811530,194,181153000,1811531
1879320,348,187932000,1879321
1040863,415,104086300,1040853
498240,725,49824000,498241
1067220,657,106722000,1067221
1537554,835,153755400,1537555
1921015,202,192101500,1921016
1037372,423,103737200,1037373
1873861,906,187386100,1873862
1708640,935,170864000,1708641
21065,212,2106500,21066
824931,494,82493100,824932
1790374,49,179037400,1790375
231359,712,23135900,231360
155260,476,15526000,155261
1061748,421,106174800,1061749
35218,610,3521800,35219
196933,605,19693300,196934
1008093,976,100809300,1008094
274951,34,27495100,274952
1859554,438,185955400,1859555
1073534,423,107353400,1073535
1454057,55,145405700,1454058
891059,370,89105900,891060
1042071,988,104207100,1042072
1637927,665,163792700,1637928
887245,62,88724500,887246
1475323,494,147532300,1475324
982996,183,98299600,982997
552439,123,55243900,552440
1215053,847,121505300,1215054
1132318,986,113231800,1132319
1597928,170,159792800,1597929
876088,737,87608800,876089
13339,125,1333900,13340
52719,893,5271900,52720
889084,47,88908400,889085
1508032,913,150803200,1508033
1825211,347,182521100,1825212
1199835,434,119983500,1199836
404652,196,40465200,404642
699460,159,69946000,699461
1631501,726,163150100,1631502
1360258,421,136025800,1360248
1377238,607,137723800,1377239
1077757,76,107775700,1077747
1527987,851,152798700,1527988
1433275,643,143327500,1433276
1245005,238,124500500,1245006
859692,220,85969200,859693
1432251,473,143225100,1432252
1382806,950,138280600,1382807
1217122,629,121712200,1217123
561282,951,56128200,561283
1518983,646,151898300,1518984
249574,768,24957400,249575
1523485,125,152348500,1523486
1173071,902,117307100,1173072
878930,459,87893000,878931
1681281,907,168128100,1681282
1178782,303,117878200,1178783
1524617,328,152461700,1524618
1613825,278,161382500,1613826
1527333,450,152733300,1527334
1153285,875,115328500,1153286
1799451,532,179945100,1799452
1097346,43,109734600,1097347
223624,404,22362400,223625
1727379,816,172737900,1727380
129242,865,12924200,129243
1740008,115,174000800,1740009
1400677,8,140067700,1400678
94774,905,9477400,94775
1496184,346,149618400,1496185
1873885,507,187388500,1873886
1564562,116,156456200,1564563
278567,14,27856700,278568
295771,692,29577100,295772
15554,83,1555400,15555
329899,624,32989900,329900
353992,331,35399200,353993
526113,510,52611300,526114
976742,333,97674200,976743
1987383,32,198738300,1987373
1700072,903,170007200,1700073
1078719,785,107871900,1078720
727325,133,72732500,727326
1722495,547,172249500,1722496
330437,666,33043700,330438
1505346,811,150534600,1505347
485375,681,48537500,485376
1259142,770,125914200,1259143
650250,582,65025000,650251
611570,440,61157000,611560
1399409,14,139940900,1399410
1097615,295,109761500,1097616
1971883,429,197188300,1971884
1935292,696,193529200,1935293
113057,371,11305700,113058
1258111,189,125811100,1258112
890503,749,89050300,890504
1832071,337,183207100,1832072
94393,687,9439300,94394
1778387,871,177838700,1778388
886093,315,88609300,886094
1691273,538,169127300,1691274
1499401,590,149940100,1499402
1771174,733,177117400,1771175
1198981,105,119898100,1198982
288134,823,28813400,288135
311230,414,31123000,311231
1429227,311,142922700,1429228
497392,604,49739200,497393
975590,128,97559000,975591
364959,937,36495900,364960
1414110,321,141411000,1414111
1683712,255,168371200,1683702
1477835,8,147783500,1477836
1531466,397,153146600,1531467
79104,791,7910400,79105
1835112,672,183511200,1835113
1749854,537,174985400,1749855
1554264,710,155426400,1554265
411712,709,41171200,411702
1759125,961,175912500,1759126
671478,749,67147800,671479
1457683,48,145768300,1457684
1128702,931,112870200,1128703
794327,874,79432700,794328
655027,730,65502700,655028
1120002,38,112000200,1120003
53293,182,5329300,53294
498597,793,49859700,498598
1520503,97,152050300,1520504
1770831,817,177083100,1770821
768346,837,76834600,768347
1508047,285,150804700,1508048
1141297,651,114129700,1141298
964906,845,96490600,964907
709087,508,70908700,709088
1707839,689,170783900,1707840
1594629,896,159462900,1594630
766375,348,76637500,766376
192819,810,19281900,192820
535762,300,53576200,535763
11610,9,1161000,11600
1544793,645,154479300,1544783
1858279,83,185827900,1858280
1353289,839,135328900,1353290
691315,342,69131500,691316
634541,190,63454100,634542
1458359,580,145835900,1458360
1230541,115,123054100,1230542
1188826,547,118882600,1188827
14840,971,1484000,14841
1125488,882,112548800,1125489
1962544,435,196254400,1962545
323376,822,32337600,323377
720703,394,72070300,720704
1025863,353,102586300,1025864
861101,439,86110100,861102
899866,268,89986600,899867
1980179,705,198017900,1980180
363512,441,36351200,363513
1925730,216,192573000,1925731
1709687,413,170968700,1709677
1814068,198,181406800,1814069
373650,962,37365000,373651
430781,274,43078100,430782
46504,782,4650400,46505
1782484,383,178248400,1782485
459074,806,45907400,459075
106993,706,10699300,106994
1222291,798,122229100,1222292
1593205,31,159320500,1593206
640482,399,64048200,640483
853042,557,85304200,853043
1371868,27,137186800,1371869
552820,423,55282000,552821
237538,434,23753800,237539
1665715,796,166571500,1665716
1556318,98,155631800,1556319
753056,494,75305600,753057
1003383,106,100338300,1003373
447618,533,44761800,447619
1898943,246,189894300,1898944
843115,227,84311500,843116
1653866,924,165386600,1653867
1745655,434,174565500,1745656
881579,829,88157900,881580
126136,433,12613600,126137
1278326,890,127832600,1278327
1665633,611,166563300,1665634
1880563,126,188056300,1880553
1332314,776,133231400,1332315
907414,561,90741400,907415
879905,423,87990500,879906
1139449,458,113944900,1139450
143388,758,14338800,143389
802645,391,80264500,802646
1812690,740,181269000,1812691
321737,341,32173700,321738
162748,667,16274800,162749
1535935,884,153593500,1535925
1489058,993,148905800,1489059
1550203,248,155020300,1550204
1062326,556,106232600,1062327
797489,661,79748900,797490
600585,56,60058500,600586
1018366,787,101836600,1018367
651537,323,65153700,651538
1432106,693,143210600,1432107
1923445,890,192344500,1923446
1328310,708,132831000,1328311
1155777,793,115577700,1155767
986457,354,98645700,986458
1607804,971,160780400,1607805
872676,103,87267600,872677
930494,306,93049400,930495
143773,612,14377300,143774
282048,369,28204800,282049
407363,170,40736300,407364
1081183,783,108118300,1081184
242881,723,24288100,242882
1167628,398,116762800,1167629
909601,62,90960100,909602
259468,241,25946800,259469
746913,272,74691300,746914
198208,171,19820800,198209
660936,11,66093600,660937
151522,547,15152200,151523
1072043,136,107204300,1072044
809719,192,80971900,809720
957181,935,95718100,957182
685467,755,68546700,685468
507833,853,50783300,507834
698699,973,69869900,698700
1173159,663,117315900,1173160
1767497,479,176749700,1767498
39363,560,3936300,39364
1389613,351,138961300,1389614
1415509,614,141550900,1415510
1469400,992,146940000,1469401
1735181,24,173518100,1735182
1212227,693,121222700,1212228
1645324,680,164532400,1645325
1434556,63,143455600,1434557
966561,601,96656100,966562
754462,617,75446200,754463
1572460,975,157246000,1572461
404378,804,40437800,404379
379554,661,37955400,379555
1656018,713,165601800,1656019
541570,507,54157000,541571
1545302,447,154530200,1545303
678068,865,67806800,678069
778696,581,77869600,778697
1707447,200,170744700,1707448
1283895,85,128389500,1283896
1993632,631,199363200,1993633
1165841,93,116584100,1165842
716718,190,71671800,716719
312714,157,31271400,312715
1932265,884,193226500,1932266
1529240,757,152924000,1529241
816199,797,81619900,816200
1235231,524,123523100,1235232
661953,565,66195300,661954
795388,396,79538800,795389
1552649,926,155264900,1552650
717894,251,71789400,717895
887376,992,88737600,887377
1951450,642,195145000,1951451
1816234,260,181623400,1816235
1134865,747,113486500,1134866
1178098,763,117809800,1178099
824491,531,82449100,824492
1343201,591,134320100,1343202
731555,492,73155500,731556
157615,264,15761500,157616
857580,913,85758000,857581
1367635,534,136763500,1367636
345050,571,34505000,345051
1213811,27,121381100,1213812
246616,552,24661600,246617
654070,82,65407000,654060
1470073,281,147007300,1470074
1823607,582,182360700,1823608
1983082,826,198308200,1983083
53893,689,5389300,53894
1824499,162,182449900,1824500
274464,864,27446400,274465
1234543,273,123454300,1234544
1838104,842,183810400,1838105
1931855,32,193185500,1931856
2786,361,278600,2787
1604913,667,160491300,1604914
1183676,896,118367600,1183677
1176842,593,117684200,1176843
1702750,138,170275000,1702751
1479418,587,147941800,1479419
692748,698,69274800,692749
308511,158,30851100,308512
956467,162,95646700,956468
1245585,503,124558500,1245586
1675801,828,167580100,1675802
1537278,833,153727800,1537279
412381,267,41238100,412382
1400802,158,140080200,1400803
1409142,105,140914200,1409143
624619,106,62461900,624620
114733,699,11473300,114734
517399,935,51739900,517400
1726217,886,172621700,1726218
442125,407,44212500,442126
73092,715,7309200,73093
1724364,867,172436400,1724365
1068376,141,106837600,1068377
314871,780,31487100,314872
1103032,318,110303200,1103033
700170,358,70017000,700171
1435346,186,143534600,1435347
482613,717,48261300,482603
236691,663,23669100,236692
724025,979,72402500,724026
614892,728,61489200,614893
1561252,426,156125200,1561253
1076077,274,107607700,1076078
281729,654,28172900,281730
249283,845,24928300,249284
455597,338,45559700,455598
1948123,676,194812300,1948124
46996,976,4699600,46997
23408,774,2340800,23398
510139,614,51013900,510140
540812,231,54081200,540813
1362406,796,136240600,1362407
1816168,320,181616800,1816169
1315603,669,131560300,1315604
1537471,346,153747100,1537472
1297938,647,129793800,1297939
1012520,600,101252000,1012521
1975872,482,197587200,1975873
484519,204,48451900,484520
1854993,32,185499300,1854994
792874,155,79287400,792875
1095781,448,109578100,1095782
1345469,824,134546900,1345470
1593977,899,159397700,1593978
1018153,283,101815300,1018154
390451,949,39045100,390452
27809,206,2780900,27810
418934,633,41893400,418935
287413,620,28741300,287414
881838,765,88183800,881839
1514486,61,151448600,1514487
532089,723,53208900,532090
545265,205,54526500,545266
1431700,493,143170000,1431701
1785132,684,178513200,1785133
1870569,854,187056900,1870570
648650,593,64865000,648651
127755,36,12775500,127756
1094657,89,109465700,1094658
1051774,22,105177400,1051775
825307,310,82530700,825308
610236,965,61023600,610237
410178,945,41017800,410179
722587,474,72258700,722588
1022127,973,102212700,1022128
630328,279,63032800,630329
196362,447,19636200,196363
1425415,65,142541500,1425416
419916,543,41991600,419917
70852,787,7085200,70853
330119,287,33011900,330120
312204,791,31220400,312205
658666,983,65866600,658667
1699965,504,169996500,1699966
1328953,966,132895300,1328954
1791034,8,179103400,1791035
1482715,517,148271500,1482716
1196882,75,119688200,1196883
1437038,847,143703800,1437039
428550,570,42855000,428551
1700244,553,170024400,1700245
1912307,274,191230700,1912308
816882,263,81688200,816872
472098,385,47209800,472099
1572299,37,157229900,1572300
927636,918,92763600,927637
690792,664,69079200,690793
212576,187,21257600,212577
53633,279,5363300,53634
54284,778,5428400,54285
6756,235,675600,6757
933891,282,93389100,933892
611806,290,61180600,611807
1496423,737,149642300,1496424
1656227,632,165622700,1656228
950128,76,95012800,950129
916035,997,91603500,916036
1405061,705,140506100,1405062
1377385,888,137738500,1377386
586948,771,58694800,586949
382434,378,38243400,382435
914476,885,91447600,914477
1591706,205,159170600,1591707
1104171,240,110417100,1104172
1942072,772,194207200,1942073
1176684,616,117668400,1176685
599022,762,59902200,599012
1951718,137,195171800,1951719
1992726,483,199272600,1992727
1777270,986,177727000,1777271
233184,708,23318400,233185
213165,483,21316500,213166
1210563,134,121056300,1210564
1372227,908,137222700,1372228
1524679,594,152467900,1524680
304895,91,30489500,304896
1729483,953,172948300,1729484
982666,376,98266600,982667
998048,204,99804800,998049
255196,628,25519600,255197
683513,979,68351300,683514
1514345,938,151434500,1514346
1905989,699,190598900,1905990
861947,894,86194700,861948
1731019,29,173101900,1731020
831890,237,83189000,831891
1021169,191,102116900,1021170
775005,655,77500500,775006
1086870,432,108687000,1086871
1198885,61,119888500,1198886
1418069,564,141806900,1418070
726012,948,72601200,726013
1652921,537,165292100,1652911
665763,977,66576300,665764
243287,468,24328700,243288
1526494,200,152649400,1526495
1201013,454,120101300,1201003
585522,307,58552200,585523
1318921,261,131892100,1318922
600210,314,60021000,600211
1396043,635,139604300,1396044
1013664,10,101366400,1013665
1019063,845,101906300,1019064
424326,671,42432600,424316
969730,728,96973000,969731
689286,689,68928600,689276
674166,663,67416600,674167
1163122,412,116312200,1163123
1956867,894,195686700,1956868
528776,511,52877600,528777
1938891,657,193889100,1938892
1489634,146,148963400,1489635
1651874,22,165187400,1651875
1485474,578,148547400,1485475
1398163,425,139816300,1398164
1791208,139,179120800,1791209
317974,578,31797400,317975
1288583,809,128858300,1288584
865967,975,86596700,865968
1659072,31,165907200,1659073
1069087,202,106908700,1069088
533273,917,53327300,533274
1634068,379,163406800,1634069
1761832,339,176183200,1761833
588275,448,58827500,588276
673677,104,67367700,673678
1075878,130,107587800,1075879
851977,225,85197700,851978
107632,303,10763200,107633
1465344,689,146534400,1465345
22892,958,2289200,22893
268675,147,26867500,268676
275924,646,27592400,275925
788260,412,78826000,788261
886543,484,88654300,886544
1249091,199,124909100,1249092
952546,99,95254600,952547
1896012,870,189601200,1896013
469980,549,46998000,469981
1637935,254,163793500,1637936
46740,381,4674000,46741
102291,132,10229100,102292
26451,972,2645100,26452
1417672,402,141767200,1417673
1114512,403,111451200,1114513
642824,312,64282400,642825
211722,199,21172200,211723
1440493,269,144049300,1440494
1580210,725,158021000,1580211
1517018,773,151701800,1517019
444690,739,44469000,444691
1736642,573,173664200,1736643
144685,168,14468500,144686
343514,549,34351400,343515
1135803,343,113580300,1135804
1014512,80,101451200,1014513
1813751,240,181375100,1813752
847887,321,84788700,847888
1699956,133,169995600,1699957
1874699,978,187469900,1874700
1635441,16,163544100,1635442
593786,722,59378600,593787
1759212,171,175921200,1759213
1823338,738,182333800,1823339
777694,880,77769400,777695
1024439,115,102443900,1024440
1646694,202,164669400,1646695
643231,19,64323100,643232
1280605,65,128060500,1280606
194262,31,19426200,194263
115413,329,11541300,115414
656104,753,65610400,656105
435714,958,43571400,435715
543692,16,54369200,543693
506777,636,50677700,506778
790355,354,79035500,790356
1533677,388,153367700,1533678
1593223,916,159322300,1593224
1640493,530,164049300,1640494
830759,31,83075900,830760
1754093,351,175409300,1754094
323614,239,32361400,323615
1652558,116,165255800,1652559
41408,142,4140800,41409
1237152,758,123715200,1237153
707374,19,70737400,707375
1574820,659,157482000,1574821
1055125,374,105512500,1055126
1198918,211,119891800,1198919
1199661,366,119966100,1199662
1686753,237,168675300,1686754
200205,248,20020500,200206
1167406,13,116740600,1167407
75644,710,7564400,75645
1900621,235,190062100,1900622
1370872,243,137087200,1370873
437509,224,43750900,437510
1449152,968,144915200,1449153
1642550,90,164255000,1642551
468503,867,46850300,468504
1116470,955,111647000,1116471
1740093,490,174009300,1740094
1566639,433,156663900,1566640
1452138,607,145213800,1452139
1254114,711,125411400,1254115
1782079,589,178207900,1782080
131200,293,13120000,131201
1917419,997,191741900,1917420
